review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
2542,1,Perfect!,5,2018-10-10,,True,,SHE LOVES IT!,,
2543,1,"Before the Kindle I used my iPad to read eBooks. Problem is, I can't go beyond 30 minutes without getting an eye strain. This seems to only happen with books as I can stare at that screen longer when doing other stuffs. I guess it's because books need your fierce uninterupted focus on the letters, while the iPad actually shoots light straight towards your face.<br /><br />But with the Kindle and its e-ink display plus soft lighting, I'm able to stretch up to 2 hours without any problem, taking a break only because I needed to go to the loo.<br /><br />I know people complain about lack of features, but hey, it's meant for reading books and nothing else! And it does what it's designed to do extremely well.<br /><br />Battery lasted a month (2 books) for me. It'll last longer in airplane mode althogh I keep forgetting to switch to that.<br /><br />While Amazon (politics aside) is the best place to discover great books, although I wish the books are a few dollars less. It's just bits of data anyways, with no way of getting autographed by the authors.",5,2018-10-10,,True,,The best thing since actual books.,,
2544,1,"1st time Kindle user and it has been perfect.  I bought it specifically for an international trip, not wanting to cart around several books.  I rarely had to charge it used it every day.  Quite impressed.",5,2018-10-10,,True,,1st time Kindle user and it has been perfect. I bought it specifically for an international trip,,
2545,1,"This is the best investment I've made in a long time. I am a reader and this lets me read anywhere anytime. I also have a kindle fire but it is too heavy to carry around with me all the time, plus I can't read on it if I'm in the sun. My kindle paper white I can slip it in my purse and take it anywhere I can read 5 minutes or an hour and when I close it up it keeps my place for me. I could go on and on about this , I'm so happy with it.",5,2018-10-09,,True,,If you like to read this is for you.,,
2546,1,"Great product, light,size. Comfortable.",5,2018-10-09,,True,,Excellent,,
2547,1,"I still have the 'Kindle Reader' I bought ...10 years ago?? It's still great. This is the second one of 'my-new-paper white'.. I bought for reading at night, in bed, not disturbing my wife.. I sent the first one back.. I kept this one... because &#34;I guess that's as good as how their supposed to work&#34;. I need to recharge it every like other night.. my old 'Kindle Reader' needed charging about every few weeks....I don't like 'touch screens'... much..preferring the side buttons of my old Kindle Reader",3,2018-10-09,,True,,It's still great. This is the second one of 'my-new-paper white',,
2548,1,Perfect,5,2018-10-09,,True,,Perfect,,
2549,1,This is my second e-reader.  The first was a Kindle Voyager but I like this Kindle Paperwhite even better.  It is clear and light weight with all the features I needed.,5,2018-10-09,,True,,Excellent e-reader,,
2550,1,I love the amount of opportunities for free books with prime reading and kindle unlimited. I never go anywhere without it.,5,2018-10-09,,True,,This is my favorite thing I ever bought.,,
2551,1,"Received this as a gift because of my passion for reading books.  I find that I am having difficulty navigating the various screens to view my options while reading a book.  I also like to return to certain pages when a reference is made in a later chapter to an event or character in an earlier chapter.  I have not been able to master navigating to find or locate the earlier chapters and pages.  All in all, this has been an interesting adventure in technology but I will also continue to read the ""old fashion way"".",3,2018-09-29,,True,,Challenge for the nontech savvy,,
2552,1,"Perfect, works better than expected.  Love the fact I can change the backlight.",5,2018-09-29,,True,,Great value,,
2553,1,"I like the paperwhite over the regular kindle fire for ease of reading, especially in lighted situations.",5,2018-09-29,,True,,Good purchase,,
2554,1,It performs exactly as expected. An older reader can hold it or put it on a stand to read books including the Bible.,5,2018-09-29,,True,,It is easy to navigate.,,
2555,1,"I like everything except the cover. I have a leather cover.  When I fold it back, I can hardly tolerate the feeling of the lining. Sounds weird, but to the touch, it’s really awful.<br /><br />The Kindle is fabulous for a busy person who doesn’t like to waste time. I can read in short spurts if need be— simply close the cover and my place is saved. That is really wonderful. Also like that it holds a battery charge much better than my iphone or iPad.<br /><br />I wish the navigation were a little handier. Still wondering how to change the font size.",4,2018-09-29,,True,,Great but think twice about the cover.,,
2556,1,"My kindle paperwhite has become indispensable... I love that I can grab it to take on a trip, full of books but small enough for my purse.  I love being able to read it in the middle of the night.",4,2018-09-29,,True,,Portability Plus,,
2557,1,"I loved my Kindle!  But after only 20 months, it no longer charges and therefore is no longer any good to me.  You would think the device would last longer than that.  Yes, I've called support, yes I was using a Kindle cover and removed it, yes I purchased a replacement Kindle approved charging cord, yes I have completely rebooted it, many times.  It simply no longer charges.  I am so disappointed.  Now I have to research and find another e-reader device.",1,2018-09-29,,True,,Not built to last,,
2558,1,"It is a nice product.  My kid carries it to school on daily basis now.  It increased my kid's attention to reading time and skills.  I removed one star as the menu and response time is sometimes frustrating in addition to the feeling of the screen not fully smooth to the touch.  I have also subscribed to Amazon ""freetime"" which is generally good but disappointing when it comes to availability of some services overseas when linked to EchoDot.  As I realize this is not an EchoDot review, I did not knock down additional stars but thought important to highlight.",4,2018-09-29,,True,,Improved My Kid's attention to reading,,
2559,1,Great product,5,2018-09-28,,True,,Like it,,
2560,1,I love my Kindle Paperwhite. It fits my reading needs perfectly.,5,2018-09-28,,True,,"Excellent, no frills ebook reader.",,
2561,1,"I ordered my 2014 model (2nd version) of the Kindle Paperwhite about Thanksgiving 2014. It was a fabulous upgrade to my Kindle Keyboard. The readability and battery life were light years better. I reading reviews, I see no reason to consider upgrading 3 1/2 years later. The Paperwhite is still the best bang for the buck by far in an ereader. My model has 25% more battery life than the 2015 model and is therefore still the best. It has 4GB storage and I have almost 75% of that still free. I bought a case but never use it. Mine isn't ad free, but I am not tempted to pay the $20 to kill the ads. I just don't read them. The manual is downloadable, but I almost never think of consulting it. Mostly, I get along fine and a call to Kindle Support solves the occasional problem (1-877-453-451).<br /><br />Edit (next day): I paid the $20 for ad-free. Also put the Kindle in the leather cover I initially bought for it ($40). Now when I turn it on (either the button or opening the cover) it goes right to where I left off, no swiping necessary.",5,2018-06-17,2.0,,,Paperwhite the best bang for the buck in an e-reader,,
